,parents,has_nurs,form,children,housing,finance,social,health
11659,great_pret,critical,2,4,critical,inconv,slightly_prob,2
11660,great_pret,critical,2,4,critical,inconv,slightly_prob,3
11661,great_pret,critical,2,4,critical,inconv,problematic,1
11662,great_pret,critical,2,4,critical,inconv,problematic,2
11663,great_pret,critical,2,4,critical,inconv,problematic,3
11664,great_pret,critical,3,1,convenient,convenient,nonprob,1
11665,great_pret,critical,3,1,convenient,convenient,nonprob,2
11666,great_pret,critical,3,1,convenient,convenient,nonprob,3
11667,great_pret,critical,3,1,convenient,convenient,slightly_prob,1
11668,great_pret,critical,3,1,convenient,convenient,slightly_prob,2
11669,great_pret,critical,3,1,convenient,convenient,slightly_prob,3
11670,great_pret,critical,3,1,convenient,convenient,problematic,1
11671,great_pret,critical,3,1,convenient,convenient,problematic,2
11672,great_pret,critical,3,1,convenient,convenient,problematic,3
11673,great_pret,critical,3,1,convenient,inconv,nonprob,1
11674,great_pret,critical,3,1,convenient,inconv,nonprob,2
11675,great_pret,critical,3,1,convenient,inconv,nonprob,3
11676,great_pret,critical,3,1,convenient,inconv,slightly_prob,1
11677,great_pret,critical,3,1,convenient,inconv,slightly_prob,2
11678,great_pret,critical,3,1,convenient,inconv,slightly_prob,3
11679,great_pret,critical,3,1,convenient,inconv,problematic,1
11680,great_pret,critical,3,1,convenient,inconv,problematic,2
11681,great_pret,critical,3,1,convenient,inconv,problematic,3
11682,great_pret,critical,3,1,less_conv,convenient,nonprob,1
11683,great_pret,critical,3,1,less_conv,convenient,nonprob,2
11684,great_pret,critical,3,1,less_conv,convenient,nonprob,3
11685,great_pret,critical,3,1,less_conv,convenient,slightly_prob,1
11686,great_pret,critical,3,1,less_conv,convenient,slightly_prob,2
11687,great_pret,critical,3,1,less_conv,convenient,slightly_prob,3
11688,great_pret,critical,3,1,less_conv,convenient,problematic,1
11689,great_pret,critical,3,1,less_conv,convenient,problematic,2
11690,great_pret,critical,3,1,less_conv,convenient,problematic,3
11691,great_pret,critical,3,1,less_conv,inconv,nonprob,1
11692,great_pret,critical,3,1,less_conv,inconv,nonprob,2
11693,great_pret,critical,3,1,less_conv,inconv,nonprob,3
11694,great_pret,critical,3,1,less_conv,inconv,slightly_prob,1
11695,great_pret,critical,3,1,less_conv,inconv,slightly_prob,2
11696,great_pret,critical,3,1,less_conv,inconv,slightly_prob,3
11697,great_pret,critical,3,1,less_conv,inconv,problematic,1
11698,great_pret,critical,3,1,less_conv,inconv,problematic,2
11699,great_pret,critical,3,1,less_conv,inconv,problematic,3
11700,great_pret,critical,3,1,critical,convenient,nonprob,1
11701,great_pret,critical,3,1,critical,convenient,nonprob,2
11702,great_pret,critical,3,1,critical,convenient,nonprob,3
11703,great_pret,critical,3,1,critical,convenient,slightly_prob,1
11704,great_pret,critical,3,1,critical,convenient,slightly_prob,2
11705,great_pret,critical,3,1,critical,convenient,slightly_prob,3
11706,great_pret,critical,3,1,critical,convenient,problematic,1
11707,great_pret,critical,3,1,critical,convenient,problematic,2
11708,great_pret,critical,3,1,critical,convenient,problematic,3
11709,great_pret,critical,3,1,critical,inconv,nonprob,1
11710,great_pret,critical,3,1,critical,inconv,nonprob,2
11711,great_pret,critical,3,1,critical,inconv,nonprob,3
11712,great_pret,critical,3,1,critical,inconv,slightly_prob,1
11713,great_pret,critical,3,1,critical,inconv,slightly_prob,2
11714,great_pret,critical,3,1,critical,inconv,slightly_prob,3
11715,great_pret,critical,3,1,critical,inconv,problematic,1
11716,great_pret,critical,3,1,critical,inconv,problematic,2
11717,great_pret,critical,3,1,critical,inconv,problematic,3
11718,great_pret,critical,3,2,convenient,convenient,nonprob,1
11719,great_pret,critical,3,2,convenient,convenient,nonprob,2
11720,great_pret,critical,3,2,convenient,convenient,nonprob,3
11721,great_pret,critical,3,2,convenient,convenient,slightly_prob,1
11722,great_pret,critical,3,2,convenient,convenient,slightly_prob,2
11723,great_pret,critical,3,2,convenient,convenient,slightly_prob,3
11724,great_pret,critical,3,2,convenient,convenient,problematic,1
11725,great_pret,critical,3,2,convenient,convenient,problematic,2
11726,great_pret,critical,3,2,convenient,convenient,problematic,3
11727,great_pret,critical,3,2,convenient,inconv,nonprob,1
11728,great_pret,critical,3,2,convenient,inconv,nonprob,2
11729,great_pret,critical,3,2,convenient,inconv,nonprob,3
11730,great_pret,critical,3,2,convenient,inconv,slightly_prob,1
11731,great_pret,critical,3,2,convenient,inconv,slightly_prob,2
11732,great_pret,critical,3,2,convenient,inconv,slightly_prob,3
11733,great_pret,critical,3,2,convenient,inconv,problematic,1
11734,great_pret,critical,3,2,convenient,inconv,problematic,2
11735,great_pret,critical,3,2,convenient,inconv,problematic,3
11736,great_pret,critical,3,2,less_conv,convenient,nonprob,1
11737,great_pret,critical,3,2,less_conv,convenient,nonprob,2
11738,great_pret,critical,3,2,less_conv,convenient,nonprob,3
11739,great_pret,critical,3,2,less_conv,convenient,slightly_prob,1
11740,great_pret,critical,3,2,less_conv,convenient,slightly_prob,2
11741,great_pret,critical,3,2,less_conv,convenient,slightly_prob,3
11742,great_pret,critical,3,2,less_conv,convenient,problematic,1
11743,great_pret,critical,3,2,less_conv,convenient,problematic,2
11744,great_pret,critical,3,2,less_conv,convenient,problematic,3
11745,great_pret,critical,3,2,less_conv,inconv,nonprob,1
11746,great_pret,critical,3,2,less_conv,inconv,nonprob,2
11747,great_pret,critical,3,2,less_conv,inconv,nonprob,3
11748,great_pret,critical,3,2,less_conv,inconv,slightly_prob,1
11749,great_pret,critical,3,2,less_conv,inconv,slightly_prob,2
11750,great_pret,critical,3,2,less_conv,inconv,slightly_prob,3
11751,great_pret,critical,3,2,less_conv,inconv,problematic,1
11752,great_pret,critical,3,2,less_conv,inconv,problematic,2
11753,great_pret,critical,3,2,less_conv,inconv,problematic,3
11754,great_pret,critical,3,2,critical,convenient,nonprob,1
11755,great_pret,critical,3,2,critical,convenient,nonprob,2
11756,great_pret,critical,3,2,critical,convenient,nonprob,3
11757,great_pret,critical,3,2,critical,convenient,slightly_prob,1
11758,great_pret,critical,3,2,critical,convenient,slightly_prob,2
11759,great_pret,critical,3,2,critical,convenient,slightly_prob,3
11760,great_pret,critical,3,2,critical,convenient,problematic,1
11761,great_pret,critical,3,2,critical,convenient,problematic,2
11762,great_pret,critical,3,2,critical,convenient,problematic,3
11763,great_pret,critical,3,2,critical,inconv,nonprob,1
11764,great_pret,critical,3,2,critical,inconv,nonprob,2
11765,great_pret,critical,3,2,critical,inconv,nonprob,3
11766,great_pret,critical,3,2,critical,inconv,slightly_prob,1
11767,great_pret,critical,3,2,critical,inconv,slightly_prob,2
11768,great_pret,critical,3,2,critical,inconv,slightly_prob,3
11769,great_pret,critical,3,2,critical,inconv,problematic,1
11770,great_pret,critical,3,2,critical,inconv,problematic,2
11771,great_pret,critical,3,2,critical,inconv,problematic,3
11772,great_pret,critical,3,3,convenient,convenient,nonprob,1
11773,great_pret,critical,3,3,convenient,convenient,nonprob,2
11774,great_pret,critical,3,3,convenient,convenient,nonprob,3
11775,great_pret,critical,3,3,convenient,convenient,slightly_prob,1
11776,great_pret,critical,3,3,convenient,convenient,slightly_prob,2
11777,great_pret,critical,3,3,convenient,convenient,slightly_prob,3
11778,great_pret,critical,3,3,convenient,convenient,problematic,1
11779,great_pret,critical,3,3,convenient,convenient,problematic,2
11780,great_pret,critical,3,3,convenient,convenient,problematic,3
11781,great_pret,critical,3,3,convenient,inconv,nonprob,1
11782,great_pret,critical,3,3,convenient,inconv,nonprob,2
11783,great_pret,critical,3,3,convenient,inconv,nonprob,3
11784,great_pret,critical,3,3,convenient,inconv,slightly_prob,1
11785,great_pret,critical,3,3,convenient,inconv,slightly_prob,2
11786,great_pret,critical,3,3,convenient,inconv,slightly_prob,3
11787,great_pret,critical,3,3,convenient,inconv,problematic,1
11788,great_pret,critical,3,3,convenient,inconv,problematic,2
11789,great_pret,critical,3,3,convenient,inconv,problematic,3
11790,great_pret,critical,3,3,less_conv,convenient,nonprob,1
11791,great_pret,critical,3,3,less_conv,convenient,nonprob,2
11792,great_pret,critical,3,3,less_conv,convenient,nonprob,3
11793,great_pret,critical,3,3,less_conv,convenient,slightly_prob,1
11794,great_pret,critical,3,3,less_conv,convenient,slightly_prob,2
11795,great_pret,critical,3,3,less_conv,convenient,slightly_prob,3
11796,great_pret,critical,3,3,less_conv,convenient,problematic,1
11797,great_pret,critical,3,3,less_conv,convenient,problematic,2
11798,great_pret,critical,3,3,less_conv,convenient,problematic,3
11799,great_pret,critical,3,3,less_conv,inconv,nonprob,1
11800,great_pret,critical,3,3,less_conv,inconv,nonprob,2
11801,great_pret,critical,3,3,less_conv,inconv,nonprob,3
11802,great_pret,critical,3,3,less_conv,inconv,slightly_prob,1
11803,great_pret,critical,3,3,less_conv,inconv,slightly_prob,2
11804,great_pret,critical,3,3,less_conv,inconv,slightly_prob,3
11805,great_pret,critical,3,3,less_conv,inconv,problematic,1
11806,great_pret,critical,3,3,less_conv,inconv,problematic,2
11807,great_pret,critical,3,3,less_conv,inconv,problematic,3
11808,great_pret,critical,3,3,critical,convenient,nonprob,1
11809,great_pret,critical,3,3,critical,convenient,nonprob,2
11810,great_pret,critical,3,3,critical,convenient,nonprob,3
11811,great_pret,critical,3,3,critical,convenient,slightly_prob,1
11812,great_pret,critical,3,3,critical,convenient,slightly_prob,2
11813,great_pret,critical,3,3,critical,convenient,slightly_prob,3
11814,great_pret,critical,3,3,critical,convenient,problematic,1
11815,great_pret,critical,3,3,critical,convenient,problematic,2
11816,great_pret,critical,3,3,critical,convenient,problematic,3
11817,great_pret,critical,3,3,critical,inconv,nonprob,1
11818,great_pret,critical,3,3,critical,inconv,nonprob,2
11819,great_pret,critical,3,3,critical,inconv,nonprob,3
11820,great_pret,critical,3,3,critical,inconv,slightly_prob,1
11821,great_pret,critical,3,3,critical,inconv,slightly_prob,2
11822,great_pret,critical,3,3,critical,inconv,slightly_prob,3
11823,great_pret,critical,3,3,critical,inconv,problematic,1
11824,great_pret,critical,3,3,critical,inconv,problematic,2
11825,great_pret,critical,3,3,critical,inconv,problematic,3
11826,great_pret,critical,3,4,convenient,convenient,nonprob,1
11827,great_pret,critical,3,4,convenient,convenient,nonprob,2
11828,great_pret,critical,3,4,convenient,convenient,nonprob,3
11829,great_pret,critical,3,4,convenient,convenient,slightly_prob,1
11830,great_pret,critical,3,4,convenient,convenient,slightly_prob,2
11831,great_pret,critical,3,4,convenient,convenient,slightly_prob,3
11832,great_pret,critical,3,4,convenient,convenient,problematic,1
11833,great_pret,critical,3,4,convenient,convenient,problematic,2
11834,great_pret,critical,3,4,convenient,convenient,problematic,3
11835,great_pret,critical,3,4,convenient,inconv,nonprob,1
11836,great_pret,critical,3,4,convenient,inconv,nonprob,2
11837,great_pret,critical,3,4,convenient,inconv,nonprob,3
11838,great_pret,critical,3,4,convenient,inconv,slightly_prob,1
11839,great_pret,critical,3,4,convenient,inconv,slightly_prob,2
11840,great_pret,critical,3,4,convenient,inconv,slightly_prob,3
11841,great_pret,critical,3,4,convenient,inconv,problematic,1
11842,great_pret,critical,3,4,convenient,inconv,problematic,2
11843,great_pret,critical,3,4,convenient,inconv,problematic,3
11844,great_pret,critical,3,4,less_conv,convenient,nonprob,1
11845,great_pret,critical,3,4,less_conv,convenient,nonprob,2
11846,great_pret,critical,3,4,less_conv,convenient,nonprob,3
11847,great_pret,critical,3,4,less_conv,convenient,slightly_prob,1
11848,great_pret,critical,3,4,less_conv,convenient,slightly_prob,2
11849,great_pret,critical,3,4,less_conv,convenient,slightly_prob,3
11850,great_pret,critical,3,4,less_conv,convenient,problematic,1
11851,great_pret,critical,3,4,less_conv,convenient,problematic,2
11852,great_pret,critical,3,4,less_conv,convenient,problematic,3
11853,great_pret,critical,3,4,less_conv,inconv,nonprob,1
11854,great_pret,critical,3,4,less_conv,inconv,nonprob,2
11855,great_pret,critical,3,4,less_conv,inconv,nonprob,3
11856,great_pret,critical,3,4,less_conv,inconv,slightly_prob,1
11857,great_pret,critical,3,4,less_conv,inconv,slightly_prob,2
11858,great_pret,critical,3,4,less_conv,inconv,slightly_prob,3
11859,great_pret,critical,3,4,less_conv,inconv,problematic,1
11860,great_pret,critical,3,4,less_conv,inconv,problematic,2
11861,great_pret,critical,3,4,less_conv,inconv,problematic,3
11862,great_pret,critical,3,4,critical,convenient,nonprob,1
11863,great_pret,critical,3,4,critical,convenient,nonprob,2
11864,great_pret,critical,3,4,critical,convenient,nonprob,3
11865,great_pret,critical,3,4,critical,convenient,slightly_prob,1
11866,great_pret,critical,3,4,critical,convenient,slightly_prob,2
11867,great_pret,critical,3,4,critical,convenient,slightly_prob,3
11868,great_pret,critical,3,4,critical,convenient,problematic,1
11869,great_pret,critical,3,4,critical,convenient,problematic,2
11870,great_pret,critical,3,4,critical,convenient,problematic,3
11871,great_pret,critical,3,4,critical,inconv,nonprob,1
11872,great_pret,critical,3,4,critical,inconv,nonprob,2
11873,great_pret,critical,3,4,critical,inconv,nonprob,3
11874,great_pret,critical,3,4,critical,inconv,slightly_prob,1
11875,great_pret,critical,3,4,critical,inconv,slightly_prob,2
11876,great_pret,critical,3,4,critical,inconv,slightly_prob,3
11877,great_pret,critical,3,4,critical,inconv,problematic,1
11878,great_pret,critical,3,4,critical,inconv,problematic,2
11879,great_pret,critical,3,4,critical,inconv,problematic,3
11880,great_pret,critical,4,1,convenient,convenient,nonprob,1
11881,great_pret,critical,4,1,convenient,convenient,nonprob,2
11882,great_pret,critical,4,1,convenient,convenient,nonprob,3
11883,great_pret,critical,4,1,convenient,convenient,slightly_prob,1
11884,great_pret,critical,4,1,convenient,convenient,slightly_prob,2
11885,great_pret,critical,4,1,convenient,convenient,slightly_prob,3
11886,great_pret,critical,4,1,convenient,convenient,problematic,1
11887,great_pret,critical,4,1,convenient,convenient,problematic,2
11888,great_pret,critical,4,1,convenient,convenient,problematic,3
11889,great_pret,critical,4,1,convenient,inconv,nonprob,1
11890,great_pret,critical,4,1,convenient,inconv,nonprob,2
11891,great_pret,critical,4,1,convenient,inconv,nonprob,3
11892,great_pret,critical,4,1,convenient,inconv,slightly_prob,1
11893,great_pret,critical,4,1,convenient,inconv,slightly_prob,2
11894,great_pret,critical,4,1,convenient,inconv,slightly_prob,3
11895,great_pret,critical,4,1,convenient,inconv,problematic,1
11896,great_pret,critical,4,1,convenient,inconv,problematic,2
11897,great_pret,critical,4,1,convenient,inconv,problematic,3
11898,great_pret,critical,4,1,less_conv,convenient,nonprob,1
11899,great_pret,critical,4,1,less_conv,convenient,nonprob,2
11900,great_pret,critical,4,1,less_conv,convenient,nonprob,3
11901,great_pret,critical,4,1,less_conv,convenient,slightly_prob,1
11902,great_pret,critical,4,1,less_conv,convenient,slightly_prob,2
11903,great_pret,critical,4,1,less_conv,convenient,slightly_prob,3
11904,great_pret,critical,4,1,less_conv,convenient,problematic,1
11905,great_pret,critical,4,1,less_conv,convenient,problematic,2
11906,great_pret,critical,4,1,less_conv,convenient,problematic,3
11907,great_pret,critical,4,1,less_conv,inconv,nonprob,1
11908,great_pret,critical,4,1,less_conv,inconv,nonprob,2
11909,great_pret,critical,4,1,less_conv,inconv,nonprob,3
